pINDEX,sLINE_NO,E_N83WTM,N_N83WTM,TIMESTAMP,RECORD,ELEVATION,ALT,NUMDATA,LM_Data_0,LM_Data_1,LM_Data_2,LM_Data_3,LM_Data_4,LM_Data_5,LM_Data_6,LM_Data_7,LM_Data_8,LM_Data_9,LM_Data_10,LM_Data_11,LM_Data_12,LM_Data_13,LM_Data_14,LM_Data_15,LM_Data_16,LM_Data_17,LM_Data_18,LM_Data_19,LM_Data_20,LM_Data_21,LM_Data_22,LM_Data_23,LM_Data_24,LM_Data_25,LM_Data_26,LM_DataSTD_0,LM_DataSTD_1,LM_DataSTD_2,LM_DataSTD_3,LM_DataSTD_4,LM_DataSTD_5,LM_DataSTD_6,LM_DataSTD_7,LM_DataSTD_8,LM_DataSTD_9,LM_DataSTD_10,LM_DataSTD_11,LM_DataSTD_12,LM_DataSTD_13,LM_DataSTD_14,LM_DataSTD_15,LM_DataSTD_16,LM_DataSTD_17,LM_DataSTD_18,LM_DataSTD_19,LM_DataSTD_20,LM_DataSTD_21,LM_DataSTD_22,LM_DataSTD_23,LM_DataSTD_24,LM_DataSTD_25,LM_DataSTD_26,HM_Data_0,HM_Data_1,HM_Data_2,HM_Data_3,HM_Data_4,HM_Data_5,HM_Data_6,HM_Data_7,HM_Data_8,HM_Data_9,HM_Data_10,HM_Data_11,HM_Data_12,HM_Data_13,HM_Data_14,HM_Data_15,HM_Data_16,HM_Data_17,HM_Data_18,HM_Data_19,HM_Data_20,HM_Data_21,HM_DataSTD_0,HM_DataSTD_1,HM_DataSTD_2,HM_DataSTD_3,HM_DataSTD_4,HM_DataSTD_5,HM_DataSTD_6,HM_DataSTD_7,HM_DataSTD_8,HM_DataSTD_9,HM_DataSTD_10,HM_DataSTD_11,HM_DataSTD_12,HM_DataSTD_13,HM_DataSTD_14,HM_DataSTD_15,HM_DataSTD_16,HM_DataSTD_17,HM_DataSTD_18,HM_DataSTD_19,HM_DataSTD_20,HM_DataSTD_21,TX_ALTITUDE,TX_ALTITUDE_STD,RX_ALTITUDE,RX_ALTITUDE_STD,txrx_dx,txrx_dy,txrx_dz,LINE_NO
43768,107700.0,686648.7,440984.1,44224.6373958333,1833.0,246.2,33.81,46.0,-3.4503e-08,-1.0158e-07,3.7573e-08,3.4532e-08,1.8193e-08,1.1079e-08,6.5234e-09,3.4971e-09,1.8833e-09,1.0626e-09,6.2719e-10,3.7193e-10,2.2789e-10,1.3678e-10,8.4211e-11,5.1901e-11,3.3684e-11,2.0357e-11,1.5664e-11,9.2193e-12,6.8743e-12,5.6784e-12,4.2632e-12,3.9532e-12,-9999.99,-9999.99,-9999.99,1.04e-09,3.05e-09,1.13e-09,1.04e-09,5.46e-10,3.32e-10,1.96e-10,1.05e-10,5.67e-11,3.2e-11,1.89e-11,1.12e-11,6.93e-12,4.2e-12,2.64e-12,1.61e-12,1.05e-12,6.74e-13,5.5e-13,3.31e-13,3.51e-13,3.02e-13,3.96e-13,3.28e-13,-9999.99,-9999.99,-9999.99,8.6725e-10,5.076e-10,3.1374e-10,1.9851e-10,1.2661e-10,8.1082e-11,5.3538e-11,3.5468e-11,2.5023e-11,1.7623e-11,1.2667e-11,9.0497e-12,6.2602e-12,4.2368e-12,2.767e-12,1.726e-12,1.0415e-12,5.9795e-13,3.3801e-13,1.8725e-13,1.386e-13,7.731e-14,2.6e-11,1.52e-11,9.41e-12,5.96e-12,3.8e-12,2.43e-12,1.61e-12,1.06e-12,7.51e-13,5.29e-13,3.8e-13,2.71e-13,1.88e-13,1.27e-13,8.33e-14,5.21e-14,3.18e-14,1.85e-14,1.11e-14,6.8e-15,7.11e-15,5.4e-15,33.815,0.087,35.315,0.087,-13.25,0.0,1.5,107701.0
43872,107800.0,684263.2,440550.9,44224.6397106481,1933.0,247.5,55.16,44.0,-1.2635e-08,-3.7339e-08,1.1655e-08,9.7778e-09,5.2573e-09,3.4649e-09,2.3772e-09,1.4842e-09,9.9883e-10,6.7164e-10,4.5292e-10,2.6877e-10,1.8898e-10,1.1392e-10,6.8626e-11,5.114e-11,2.8713e-11,1.7558e-11,1.3237e-11,9.8333e-12,6.9942e-12,5.8538e-12,4.4766e-12,3.1871e-12,2.6839e-12,-9999.99,-9999.99,3.79e-10,1.12e-09,3.5e-10,2.93e-10,1.58e-10,1.04e-10,7.16e-11,4.47e-11,3.02e-11,2.04e-11,1.38e-11,8.28e-12,5.82e-12,3.69e-12,2.22e-12,1.61e-12,9.19e-13,6.02e-13,5.2e-13,4.27e-13,3.04e-13,7.43e-13,8.55e-13,4.14e-13,3.57e-12,-9999.99,-9999.99,5.3772e-10,3.6316e-10,2.4471e-10,1.6325e-10,1.0865e-10,7.0702e-11,4.7632e-11,3.2105e-11,2.2047e-11,1.5675e-11,1.1327e-11,7.9064e-12,5.5029e-12,3.7135e-12,2.3348e-12,1.4605e-12,8.114e-13,4.7544e-13,2.9099e-13,-9999.99,-9999.99,-9999.99,1.61e-11,1.09e-11,7.34e-12,4.9e-12,3.26e-12,2.12e-12,1.43e-12,9.63e-13,6.61e-13,4.7e-13,3.4e-13,2.37e-13,1.66e-13,1.12e-13,7.03e-14,4.41e-14,2.48e-14,1.48e-14,9.37e-15,-9999.99,-9999.99,-9999.99,55.16,0.054,56.75,0.0545,-13.25,0.0,1.59,107801.0
43982,107800.0,686700.8,440050.4,44224.6412731481,2033.0,247.8,37.94,7.0,-2.3895e-08,-7.5994e-08,2.3304e-08,2.2523e-08,1.1865e-08,7.5497e-09,4.7661e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.17e-10,2.28e-09,6.99e-10,6.76e-10,3.56e-10,2.28e-10,1.43e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,37.94,0.078,39.43,0.078,-13.25,0.0,1.49,107801.0
44088,107800.0,690019.6,438675.1,44224.6681597222,2133.0,261.3,30.05,43.0,-4.3216e-08,-1.3374e-07,2.8749e-08,3.5614e-08,2.3289e-08,1.7301e-08,1.2208e-08,7.8918e-09,4.7778e-09,2.7807e-09,1.5675e-09,8.3099e-10,4.3392e-10,2.2015e-10,1.1257e-10,5.2368e-11,2.9532e-11,2.0295e-11,1.0327e-11,4.0731e-12,5.3626e-12,5.3977e-12,6.3977e-13,-9999.99,-9999.99,-9999.99,-9999.99,1.3e-09,4.01e-09,8.62e-10,1.07e-09,6.99e-10,5.19e-10,3.66e-10,2.37e-10,1.43e-10,8.34e-11,4.7e-11,2.49e-11,1.31e-11,6.67e-12,3.56e-12,1.64e-12,1.17e-12,8.58e-13,9.22e-13,4.72e-13,9.65e-13,5.51e-13,2.1e-13,-9999.99,-9999.99,-9999.99,-9999.99,2.0795e-09,1.1722e-09,6.386e-10,3.4357e-10,1.8433e-10,1.012e-10,5.6959e-11,3.3333e-11,2.0582e-11,1.3392e-11,9.2281e-12,6.6667e-12,4.7076e-12,3.2865e-12,2.2415e-12,1.4275e-12,8.9035e-13,5.9298e-13,2.8436e-13,1.4047e-13,-9999.99,-9999.99,6.24e-11,3.52e-11,1.92e-11,1.03e-11,5.53e-12,3.04e-12,1.71e-12,1e-12,6.17e-13,4.02e-13,2.77e-13,2e-13,1.42e-13,9.93e-14,6.81e-14,4.44e-14,2.8e-14,2.01e-14,1.09e-14,8.44e-15,-9999.99,-9999.99,30.05,0.096,32.21,0.096,-13.25,0.0,2.16,107802.0
44196,107800.0,693496.9,437203.2,44224.6696643519,2233.0,231.8,59.82,37.0,-5.8743e-09,-2.4526e-08,4.4678e-09,5.8772e-09,4.0673e-09,3.0351e-09,2.1871e-09,1.4225e-09,8.4912e-10,4.8626e-10,2.6778e-10,1.4626e-10,7.0439e-11,3.9094e-11,2.3339e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.76e-10,7.36e-10,1.34e-10,1.76e-10,1.22e-10,9.14e-11,6.58e-11,4.3e-11,2.56e-11,1.48e-11,8.17e-12,4.56e-12,2.29e-12,1.41e-12,1.23e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.6871e-10,2.0447e-10,1.1108e-10,6.0643e-11,3.462e-11,2.0971e-11,1.333e-11,8.9766e-12,6.2602e-12,4.6901e-12,3.5146e-12,2.7085e-12,2.0649e-12,1.524e-12,1.148e-12,7.8041e-13,5.1257e-13,3.4064e-13,2.5102e-13,1.8006e-13,1.1614e-13,7.1287e-14,1.11e-11,6.13e-12,3.33e-12,1.82e-12,1.04e-12,6.29e-13,4.01e-13,2.7e-13,1.88e-13,1.42e-13,1.06e-13,8.18e-14,6.26e-14,4.63e-14,3.49e-14,2.43e-14,1.66e-14,1.14e-14,1.04e-14,9.69e-15,2.04e-14,1.68e-14,59.82,0.049,62.32,0.0495,-13.25,0.0,2.5,107802.0
44298,107800.0,696274.7,436072.0,44224.6708449074,2333.0,263.6,28.84,10.0,-4.6228e-08,-1.3447e-07,3.6637e-08,3.7398e-08,2.3041e-08,1.6927e-08,1.1713e-08,7.7222e-09,4.5731e-09,2.7105e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.39e-09,4.03e-09,1.1e-09,1.12e-09,6.91e-10,5.08e-10,3.51e-10,2.32e-10,1.37e-10,8.13e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,28.84,0.1,30.99,0.1,-13.25,0.0,2.15,107802.0
44406,107800.0,699753.7,434654.8,44224.6722916667,2433.0,228.7,43.76,7.0,-1.5173e-08,-5.2573e-08,1.1523e-08,1.3889e-08,9.1228e-09,6.7076e-09,4.6667e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.57e-10,1.58e-09,3.47e-10,4.17e-10,2.75e-10,2.01e-10,1.4e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,43.76,0.069,45.43,0.069,-13.25,0.0,1.67,107802.0
44508,107900.0,686393.5,439249.4,44224.6434259259,2533.0,255.6,43.26,33.0,-2.1746e-08,-6.5117e-08,2.1126e-08,2.1389e-08,1.2243e-08,7.9649e-09,4.8713e-09,2.6965e-09,1.488e-09,8.0643e-10,4.9795e-10,2.8933e-10,1.6526e-10,1.2064e-10,4.8947e-11,4.7281e-11,2.1655e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.52e-10,1.95e-09,6.34e-10,6.42e-10,3.67e-10,2.39e-10,1.46e-10,8.09e-11,4.48e-11,2.43e-11,1.52e-11,8.85e-12,5.16e-12,4.03e-12,2.3e-12,1.6e-12,9.79e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.4415e-10,3.7339e-10,2.262e-10,1.4254e-10,9.2485e-11,6.0058e-11,3.9678e-11,2.6974e-11,1.8781e-11,1.343e-11,9.8655e-12,7.3246e-12,5.1959e-12,3.6316e-12,2.402e-12,-9999.99,-9999.99,6.0409e-13,-9999.99,-9999.99,-9999.99,-9999.99,1.93e-11,1.12e-11,6.79e-12,4.28e-12,2.77e-12,1.8e-12,1.19e-12,8.09e-13,5.63e-13,4.06e-13,2.97e-13,2.2e-13,1.56e-13,1.1e-13,7.33e-14,-9999.99,-9999.99,2.22e-14,-9999.99,-9999.99,-9999.99,-9999.99,43.635,0.067,45.66,0.067,-13.25,0.0,2.02,107901.0
44610,107900.0,683971.3,440305.1,44224.6446875,2633.0,250.0,55.23,42.0,-7.9444e-09,-3.0789e-08,5.4181e-09,7.0088e-09,4.5702e-09,3.3275e-09,2.1626e-09,1.4655e-09,9.0322e-10,6.0292e-10,4.1696e-10,2.6997e-10,1.8339e-10,1.1404e-10,6.3538e-11,4.5409e-11,2.9444e-11,2.2351e-11,1.4649e-11,1.0997e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.4e-10,9.3e-10,1.64e-10,2.11e-10,1.38e-10,1.01e-10,6.57e-11,4.43e-11,2.76e-11,1.84e-11,1.27e-11,8.64e-12,5.8e-12,3.82e-12,2.24e-12,1.5e-12,1.32e-12,8.85e-13,6.17e-12,8.49e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.9942e-10,3.3889e-10,2.2904e-10,1.5462e-10,1.0301e-10,7.0643e-11,4.5322e-11,3.1725e-11,2.2202e-11,1.6015e-11,1.1322e-11,8.0994e-12,5.7135e-12,3.9211e-12,2.6196e-12,1.6292e-12,1.0114e-12,5.3538e-13,3.0848e-13,2.093e-13,1.4924e-13,1.3427e-13,1.5e-11,1.02e-11,6.87e-12,4.64e-12,3.09e-12,2.12e-12,1.36e-12,9.52e-13,6.66e-13,4.8e-13,3.41e-13,2.44e-13,1.72e-13,1.18e-13,7.94e-14,4.99e-14,3.22e-14,1.84e-14,1.27e-14,4.73e-14,2.81e-14,1.41e-14,54.915,0.054,56.64,0.054,-13.25,0.0,1.73,107901.0
44715,107900.0,701086.6,433256.0,44224.6594675926,2733.0,230.2,41.95,38.0,-1.662e-08,-5.1579e-08,1.455e-08,1.3652e-08,8.4532e-09,6.4971e-09,4.5088e-09,2.9076e-09,1.7026e-09,9.9825e-10,5.6725e-10,2.8526e-10,1.4646e-10,6.693e-11,3.8743e-11,1.8503e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.99e-10,1.55e-09,4.36e-10,4.1e-10,2.54e-10,1.95e-10,1.35e-10,8.72e-11,5.11e-11,2.99e-11,1.71e-11,8.64e-12,4.5e-12,2.13e-12,1.51e-12,7.25e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.3304e-10,4.0994e-10,2.1713e-10,1.0927e-10,5.383e-11,2.6474e-11,1.35e-11,7.2427e-12,4.2544e-12,2.7725e-12,1.9386e-12,1.3965e-12,1.1804e-12,9.076e-13,7.3947e-13,5.731e-13,4.4094e-13,3.2339e-13,2.3251e-13,1.6368e-13,1.1339e-13,1.0278e-13,2.2e-11,1.23e-11,6.51e-12,3.28e-12,1.61e-12,7.94e-13,4.06e-13,2.19e-13,1.29e-13,8.48e-14,5.95e-14,4.44e-14,3.61e-14,2.93e-14,2.34e-14,1.84e-14,1.52e-14,1.05e-14,8.74e-15,6.42e-15,8.22e-15,4.45e-14,41.955,0.0695,44.715,0.0695,-13.25,0.0,2.76,107902.0
44821,107900.0,698700.6,434205.9,44224.660787037,2833.0,231.1,30.62,36.0,-3.6754e-08,-9.383e-08,4.617e-08,3.4708e-08,1.7415e-08,1.0523e-08,5.9298e-09,2.9766e-09,1.4541e-09,6.8918e-10,3.231e-10,1.5933e-10,6.9327e-11,3.9035e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.1e-09,2.81e-09,1.39e-09,1.04e-09,5.22e-10,3.16e-10,1.78e-10,8.93e-11,4.38e-11,2.08e-11,9.79e-12,4.97e-12,2.32e-12,1.44e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.3421e-10,2.4111e-10,1.114e-10,5.4678e-11,2.9167e-11,1.7708e-11,1.162e-11,7.9474e-12,5.7719e-12,4.0468e-12,3.0702e-12,2.343e-12,1.9167e-12,1.481e-12,1.1149e-12,9.0409e-13,6.5789e-13,3.9123e-13,2.9117e-13,1.8868e-13,1.219e-13,9.1433e-14,1.6e-11,7.23e-12,3.34e-12,1.64e-12,8.75e-13,5.31e-13,3.51e-13,2.41e-13,1.75e-13,1.22e-13,9.3e-14,7.15e-14,5.85e-14,4.62e-14,3.57e-14,2.86e-14,2.16e-14,1.5e-14,1.21e-14,8.43e-15,6.94e-15,1.11e-14,30.625,0.095,32.705,0.095,-13.25,0.0,2.08,107902.0
44929,107900.0,695960.3,435318.8,44224.6622337963,2933.0,255.6,30.8,40.0,-4.0614e-08,-1.157e-07,3.269e-08,3.2515e-08,2.0167e-08,1.4655e-08,1.0275e-08,6.2251e-09,3.7193e-09,2.164e-09,1.1816e-09,6.2251e-10,3.0263e-10,1.5099e-10,7.7047e-11,3.7193e-11,2.1675e-11,1.3327e-11,7.9386e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.22e-09,3.47e-09,9.81e-10,9.75e-10,6.05e-10,4.4e-10,3.08e-10,1.87e-10,1.12e-10,6.49e-11,3.54e-11,1.87e-11,9.14e-12,4.62e-12,2.42e-12,1.31e-12,1.17e-12,1.2e-12,3.56e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.6129e-09,8.8596e-10,4.6813e-10,2.405e-10,1.2263e-10,6.2865e-11,3.2281e-11,1.7161e-11,9.4123e-12,5.807e-12,3.8567e-12,2.7804e-12,2.1023e-12,1.5792e-12,1.2313e-12,9.0526e-13,5.7427e-13,3.9298e-13,2.9795e-13,2.1436e-13,1.2415e-13,-9999.99,4.84e-11,2.66e-11,1.4e-11,7.22e-12,3.68e-12,1.89e-12,9.72e-13,5.17e-13,2.83e-13,1.78e-13,1.26e-13,8.9e-14,6.66e-14,5.57e-14,4.08e-14,3.25e-14,5.15e-14,1.74e-14,1.6e-14,2.62e-14,2.74e-14,-9999.99,30.805,0.096,32.275,0.096,-13.25,0.0,1.47,107902.0
45037,107900.0,693239.3,436489.6,44224.6636921296,3033.0,249.0,43.84,9.0,-1.624e-08,-5.3012e-08,1.5193e-08,1.5018e-08,8.6579e-09,6.1287e-09,4.1053e-09,2.4178e-09,1.4661e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.89e-10,1.6e-09,4.56e-10,4.51e-10,2.6e-10,1.84e-10,1.23e-10,7.25e-11,4.41e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,43.84,0.067,45.87,0.067,-13.25,0.0,2.03,107902.0
45141,107900.0,690761.4,437517.9,44224.6649421296,3133.0,263.9,33.01,40.0,-3.2719e-08,-8.9211e-08,3.3246e-08,2.5047e-08,1.3398e-08,9.4181e-09,6.5439e-09,4.2544e-09,2.7295e-09,1.631e-09,9.6842e-10,5.3655e-10,2.8374e-10,1.4936e-10,7.2251e-11,4.0146e-11,2.1874e-11,1.1348e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.82e-10,2.68e-09,9.97e-10,7.51e-10,4.02e-10,2.83e-10,1.96e-10,1.28e-10,8.19e-11,4.89e-11,2.91e-11,1.62e-11,8.57e-12,4.56e-12,2.28e-12,1.26e-12,7.55e-13,6.79e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.2079e-09,7.1111e-10,4.0175e-10,2.2199e-10,1.2102e-10,6.731e-11,3.8012e-11,2.2158e-11,1.3365e-11,8.6023e-12,5.9269e-12,4.231e-12,3.1228e-12,2.2769e-12,1.643e-12,1.1038e-12,7.2749e-13,4.617e-13,2.6889e-13,1.5213e-13,8.8333e-14,6.655e-14,3.62e-11,2.13e-11,1.21e-11,6.66e-12,3.63e-12,2.02e-12,1.14e-12,6.65e-13,4.01e-13,2.59e-13,1.78e-13,1.27e-13,9.4e-14,6.85e-14,4.96e-14,3.37e-14,2.26e-14,1.45e-14,9.41e-15,6.21e-15,5.57e-15,1.18e-14,33.01,0.088,34.93,0.088,-13.25,0.0,1.92,107902.0
45243,107900.0,688854.9,438291.7,44224.6662152778,3233.0,262.0,33.7,41.0,-3.2105e-08,-8.7544e-08,3.5556e-08,2.8254e-08,1.5181e-08,9.8275e-09,5.9854e-09,3.4327e-09,2.0102e-09,1.1333e-09,6.3421e-10,3.4181e-10,1.9637e-10,1.1599e-10,6.1023e-11,3.9357e-11,2.0997e-11,1.6219e-11,7.1462e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.63e-10,2.63e-09,1.07e-09,8.48e-10,4.55e-10,2.95e-10,1.8e-10,1.03e-10,6.03e-11,3.41e-11,1.91e-11,1.04e-11,5.99e-12,3.6e-12,2e-12,1.23e-12,7.2e-13,5.76e-13,4.02e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.5146e-10,4.7661e-10,2.7257e-10,1.6126e-10,9.8216e-11,6.2076e-11,3.9561e-11,2.5678e-11,1.6956e-11,1.1354e-11,7.8538e-12,5.5673e-12,3.9152e-12,2.7216e-12,1.8503e-12,1.2202e-12,7.8889e-13,4.6053e-13,2.6284e-13,1.6547e-13,9.5088e-14,5.7778e-14,2.55e-11,1.43e-11,8.18e-12,4.84e-12,2.95e-12,1.86e-12,1.19e-12,7.7e-13,5.09e-13,3.41e-13,2.36e-13,1.68e-13,1.18e-13,8.19e-14,5.61e-14,3.72e-14,2.49e-14,1.49e-14,1.06e-14,7.28e-15,6.68e-15,5.95e-15,33.695,0.0875,35.245,0.0875,-13.25,0.0,1.55,107902.0
45347,108000.0,683505.6,439628.1,44224.6482986111,3333.0,251.4,44.59,44.0,-1.4529e-08,-5.1608e-08,9.6725e-09,1.2015e-08,7.3275e-09,5.2485e-09,3.7076e-09,2.4746e-09,1.605e-09,1.0813e-09,7.2719e-10,4.731e-10,2.9474e-10,1.7906e-10,1.1272e-10,6.4298e-11,4.1842e-11,2.6269e-11,2.0117e-11,1.2251e-11,8.076e-12,6.0497e-12,4.5556e-12,3.7135e-12,-9999.99,-9999.99,-9999.99,4.36e-10,1.55e-09,2.9e-10,3.6e-10,2.2e-10,1.57e-10,1.11e-10,7.42e-11,4.83e-11,3.25e-11,2.19e-11,1.42e-11,8.93e-12,5.44e-12,3.47e-12,1.97e-12,1.31e-12,8.43e-13,6.46e-13,4.18e-13,3.13e-13,2.71e-13,3.54e-13,2.65e-13,-9999.99,-9999.99,-9999.99,8.6784e-10,5.8216e-10,3.8596e-10,2.5275e-10,1.6269e-10,1.0532e-10,6.8567e-11,4.5497e-11,3.0497e-11,2.1298e-11,1.4699e-11,1.0091e-11,6.8889e-12,4.5088e-12,2.8237e-12,1.693e-12,9.9094e-13,5.3626e-13,3.1374e-13,1.555e-13,-9999.99,-9999.99,2.6e-11,1.75e-11,1.16e-11,7.58e-12,4.88e-12,3.16e-12,2.06e-12,1.36e-12,9.15e-13,6.39e-13,4.41e-13,3.03e-13,2.07e-13,1.36e-13,8.5e-14,5.16e-14,3.02e-14,1.67e-14,1.09e-14,7.93e-15,-9999.99,-9999.99,44.585,0.0665,45.93,0.0665,-13.25,0.0,1.35,108001.0
45455,108000.0,686412.2,438429.6,44224.6496759259,3433.0,265.1,35.09,22.0,-2.8193e-08,-8.8363e-08,2.5181e-08,2.7404e-08,1.6711e-08,1.1468e-08,7.3626e-09,4.2164e-09,2.3132e-09,1.3599e-09,7.4503e-10,3.7047e-10,2.5833e-10,1.6111e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.63e-10,2.73e-09,7.63e-10,8.22e-10,5.01e-10,3.44e-10,2.21e-10,1.26e-10,6.94e-11,4.09e-11,2.25e-11,1.14e-11,8.14e-12,4.95e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.0211e-09,5.7281e-10,3.2661e-10,1.9646e-10,1.1772e-10,-9999.99,-9999.99,-9999.99,-9999.99,1.9187e-11,1.0249e-11,9.269e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.06e-11,1.72e-11,9.8e-12,5.89e-12,3.53e-12,-9999.99,-9999.99,-9999.99,-9999.99,6.1e-13,3.52e-13,2.83e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,35.095,0.0835,36.835,0.0835,-13.25,0.0,1.74,108001.0
